COUNTY_FIPS,MECS_FT,SECTOR,MMBTU
29037,Residual_fuel_oil,Manufacturing,0
29037,Residual_fuel_oil,Mining,14166.8957
29039,Coal,Manufacturing,638.3666493
29039,Coke_and_breeze,Manufacturing,0.53532904
29039,Diesel,Agriculture,87821.21227
29039,Diesel,Construction,29587.9287
29039,Diesel,Manufacturing,2806.342279
29039,LPG_NGL,Agriculture,50300.85212
29039,LPG_NGL,Construction,2546.178986
29039,LPG_NGL,Manufacturing,511.2658738
29039,Natural_gas,Construction,3075.005332
29039,Natural_gas,Manufacturing,71058.80724
29039,Net_electricity,Agriculture,39770.66196
29039,Net_electricity,Construction,6097.141322
29039,Net_electricity,Manufacturing,39874.67772
29039,Other,Agriculture,20419.31403
29039,Other,Manufacturing,2218.00229
29039,Residual_fuel_oil,Agriculture,8808.777073
29039,Residual_fuel_oil,Manufacturing,74.64345229
29041,Coal,Manufacturing,353.9762444
29041,Coke_and_breeze,Manufacturing,0
29041,Diesel,Agriculture,201872.8134
29041,Diesel,Construction,16589.08339
29041,Diesel,Manufacturing,509.9534328
29041,LPG_NGL,Agriculture,115625.5337
29041,LPG_NGL,Construction,849.4069023
29041,LPG_NGL,Manufacturing,383.0893255
29041,Natural_gas,Construction,1978.329395
29041,Natural_gas,Manufacturing,28892.51638
29041,Net_electricity,Agriculture,54907.54478
29041,Net_electricity,Construction,3984.081232
29041,Net_electricity,Manufacturing,12460.38733
29041,Other,Agriculture,46937.45696
29041,Other,Manufacturing,182.8045137
29041,Residual_fuel_oil,Agriculture,20248.55459
29041,Residual_fuel_oil,Manufacturing,7.22230247
29043,Coal,Manufacturing,7664.427897
29043,Coal,Mining,26308.2492
29043,Coke_and_breeze,Manufacturing,849.5071496
29043,Diesel,Agriculture,93955.56722
29043,Diesel,Construction,211631.4315
29043,Diesel,Manufacturing,7657.217532
29043,Diesel,Mining,25887.69992
29043,LPG_NGL,Agriculture,53814.39142
29043,LPG_NGL,Construction,11530.07567
29043,LPG_NGL,Manufacturing,1916.834508
29043,Natural_gas,Construction,24786.82105
29043,Natural_gas,Manufacturing,561030.0882
29043,Natural_gas,Mining,7548.224567
29043,Net_electricity,Agriculture,43523.81731
29043,Net_electricity,Construction,48831.43243
29043,Net_electricity,Manufacturing,190193.8837
29043,Net_electricity,Mining,21218.95532
29043,Other,Agriculture,21845.61317
29043,Other,Manufacturing,148823.667
29043,Other,Mining,15621.23261
29043,Residual_fuel_oil,Agriculture,9424.074492
29043,Residual_fuel_oil,Manufacturing,92.37845936
29043,Residual_fuel_oil,Mining,11561.00879
29045,Coal,Manufacturing,0
29045,Coal,Mining,13663.60056
29045,Coke_and_breeze,Manufacturing,0.53532904
29045,Diesel,Agriculture,111590.5809
29045,Diesel,Construction,2972.909488
29045,Diesel,Manufacturing,681.2097716
29045,Diesel,Mining,14159.69408
29045,LPG_NGL,Agriculture,63915.09709
29045,LPG_NGL,Construction,95.24826954
29045,LPG_NGL,Manufacturing,216.927031
29045,Natural_gas,Construction,382.3986825
29045,Natural_gas,Manufacturing,10550.97753
29045,Natural_gas,Mining,4588.884457
29045,Net_electricity,Agriculture,30430.97641
29045,Net_electricity,Construction,795.0186289
29045,Net_electricity,Manufacturing,3376.893588
29045,Net_electricity,Mining,13520.22853
29045,Other,Agriculture,25945.931
29045,Other,Manufacturing,735.807304
29045,Other,Mining,7931.695166
29045,Residual_fuel_oil,Agriculture,11192.92851
29045,Residual_fuel_oil,Manufacturing,11.17818019
29045,Residual_fuel_oil,Mining,4677.185138
29047,Coal,Manufacturing,325542.6294
29047,Coal,Mining,33313.75205
29047,Coke_and_breeze,Manufacturing,0
29047,Diesel,Agriculture,62905.04901
29047,Diesel,Construction,354888.9469
29047,Diesel,Manufacturing,56214.82185
29047,Diesel,Mining,29688.98528
29047,LPG_NGL,Agriculture,36029.76418
29047,LPG_NGL,Construction,18333.14941
29047,LPG_NGL,Manufacturing,183627.2294
29047,Natural_gas,Construction,42060.04619
29047,Natural_gas,Manufacturing,6359692.237
29047,Natural_gas,Mining,220516.4256
29047,Net_electricity,Agriculture,20451.69465
29047,Net_electricity,Construction,83352.27377
29047,Net_electricity,Manufacturing,2545080.128
29047,Net_electricity,Mining,51359.49247
29047,Other,Agriculture,14626.05578
29047,Other,Manufacturing,3494655.439
29047,Other,Mining,25045.76477
29047,Residual_fuel_oil,Agriculture,6309.598094
29047,Residual_fuel_oil,Manufacturing,623.2523934
29047,Residual_fuel_oil,Mining,9336.685374
29049,Coal,Manufacturing,304.8913311
29049,Coke_and_breeze,Manufacturing,0.53532904
29049,Diesel,Agriculture,93022.92967
29049,Diesel,Construction,46267.46917
29049,Diesel,Manufacturing,796.5135689
29049,LPG_NGL,Agriculture,53280.20996
29049,LPG_NGL,Construction,2744.489544
29049,LPG_NGL,Manufacturing,248.0274784
29049,Natural_gas,Construction,5278.058301
29049,Natural_gas,Manufacturing,15775.63038
29049,Net_electricity,Agriculture,29835.86423
29049,Net_electricity,Construction,10073.92259
29049,Net_electricity,Manufacturing,7068.066727
29049,Other,Agriculture,21628.76558
29049,Other,Manufacturing,1201.551862
29049,Residual_fuel_oil,Agriculture,9330.52766
29049,Residual_fuel_oil,Manufacturing,11.17818019
29051,Coal,Manufacturing,190.0456433
29051,Coal,Mining,62071.64735
29051,Coke_and_breeze,Manufacturing,0
29051,Diesel,Agriculture,131585.7146
29051,Diesel,Construction,197688.2204
29051,Diesel,Manufacturing,4013.745342
29051,Diesel,Mining,51852.98141
29051,LPG_NGL,Agriculture,75367.59512
29051,LPG_NGL,Construction,9833.326097
29051,LPG_NGL,Manufacturing,2318.20095
29051,Natural_gas,Construction,23731.81702
29051,Natural_gas,Manufacturing,201354.9437
29051,Natural_gas,Mining,17988.37639
29051,Net_electricity,Agriculture,44406.84971
29051,Net_electricity,Construction,48025.60971
29051,Net_electricity,Manufacturing,199444.029
29051,Net_electricity,Mining,54641.19875
29051,Other,Agriculture,30595.00043
29051,Other,Manufacturing,2128.200312
29051,Other,Mining,29049.22583
29051,Residual_fuel_oil,Agriculture,13198.51088
29051,Residual_fuel_oil,Manufacturing,113.3858268
29051,Residual_fuel_oil,Mining,19169.41161
29053,Coal,Manufacturing,65156.68632
29053,Coal,Mining,12102.0117
29053,Coke_and_breeze,Manufacturing,86.38264054
29053,Diesel,Agriculture,175685.1117
29053,Diesel,Construction,53320.49551
29053,Diesel,Manufacturing,6937.726479
29053,Diesel,Mining,9423.321832
29053,LPG_NGL,Agriculture,100626.1539
29053,LPG_NGL,Construction,4250.765089
29053,LPG_NGL,Manufacturing,601.970872
29053,Natural_gas,Construction,5609.936873
29053,Natural_gas,Manufacturing,42492.79609
29053,Natural_gas,Mining,3349.872983
29053,Net_electricity,Agriculture,49393.06424
29053,Net_electricity,Construction,10596.94542
29053,Net_electricity,Manufacturing,44941.29779
29053,Net_electricity,Mining,10280.24256
29053,Other,Agriculture,40848.55324
29053,Other,Manufacturing,28850.28154
29053,Other,Mining,5279.382667
29053,Residual_fuel_oil,Agriculture,17621.83581
29053,Residual_fuel_oil,Manufacturing,193.0501931
29053,Residual_fuel_oil,Mining,3623.056618
29055,Coal,Manufacturing,13770.27513
29055,Coal,Mining,26308.2492
29055,Coke_and_breeze,Manufacturing,3.74730328
29055,Diesel,Agriculture,49750.23807
29055,Diesel,Construction,52466.58677
29055,Diesel,Manufacturing,8518.283964
29055,Diesel,Mining,25887.69992
29055,LPG_NGL,Agriculture,28495.15855
29055,LPG_NGL,Construction,3599.691252
29055,LPG_NGL,Manufacturing,5720.705601
29055,Natural_gas,Construction,5876.332353
29055,Natural_gas,Manufacturing,580561.6998
29055,Natural_gas,Mining,7548.224567
29055,Net_electricity,Agriculture,19869.39542
29055,Net_electricity,Construction,11896.88282
29055,Net_electricity,Manufacturing,430233.6896
29055,Net_electricity,Mining,21218.95532
29055,Other,Agriculture,11567.4301
29055,Other,Manufacturing,30447.54812
29055,Other,Mining,15621.23261
29055,Residual_fuel_oil,Agriculture,4990.124199
29055,Residual_fuel_oil,Manufacturing,114.0409924
29055,Residual_fuel_oil,Mining,11561.00879
29057,Coal,Manufacturing,714.3615538
29057,Coal,Mining,24204.02339
29057,Coke_and_breeze,Manufacturing,0
29057,Diesel,Agriculture,81266.48193
29057,Diesel,Construction,8729.8553
29057,Diesel,Manufacturing,1229.877563
29057,Diesel,Mining,18846.64366
29057,LPG_NGL,Agriculture,46546.53681
29057,LPG_NGL,Construction,285.7493101
29057,LPG_NGL,Manufacturing,228.8189852
29057,Natural_gas,Construction,1155.530428
29057,Natural_gas,Manufacturing,36779.57938
29057,Natural_gas,Mining,6699.745967
29057,Net_electricity,Agriculture,26816.15608
29057,Net_electricity,Construction,2646.50336
29057,Net_electricity,Manufacturing,17486.70357
29057,Net_electricity,Mining,20560.48511
29057,Other,Agriculture,18895.27338
29057,Other,Manufacturing,846.0183636
29057,Other,Mining,10558.76533
29057,Residual_fuel_oil,Agriculture,8151.314521
29057,Residual_fuel_oil,Manufacturing,14.44460494
29057,Residual_fuel_oil,Mining,7246.113237
29059,Coal,Manufacturing,731.2061242
29059,Coal,Mining,12102.0117
29059,Coke_and_breeze,Manufacturing,0
29059,Diesel,Agriculture,120386.4206
29059,Diesel,Construction,31059.16602
29059,Diesel,Manufacturing,1263.010218
29059,Diesel,Mining,9423.321832
29059,LPG_NGL,Agriculture,68953.03974
29059,LPG_NGL,Construction,2254.639372
29059,LPG_NGL,Manufacturing,443.5025727
29059,Natural_gas,Construction,3307.864628
29059,Natural_gas,Manufacturing,44090.79417
29059,Natural_gas,Mining,3349.872983
29059,Net_electricity,Agriculture,59803.77411
29059,Net_electricity,Construction,5873.206436
29059,Net_electricity,Manufacturing,18057.6124
29059,Net_electricity,Mining,10280.24256
29059,Other,Agriculture,27991.05209
29059,Other,Manufacturing,373.6263091
29059,Other,Mining,5279.382667
29059,Residual_fuel_oil,Agriculture,12075.18223
29059,Residual_fuel_oil,Manufacturing,14.44460494
29059,Residual_fuel_oil,Mining,3623.056618
29061,Coal,Manufacturing,2096.705632
29061,Coal,Mining,11813.88038
29061,Coke_and_breeze,Manufacturing,0
29061,Diesel,Agriculture,167099.547
29061,Diesel,Construction,25451.34538
29061,Diesel,Manufacturing,676.601092
29061,Diesel,Mining,5849.187815
29061,LPG_NGL,Agriculture,95708.64925
29061,LPG_NGL,Construction,1772.630227
29061,LPG_NGL,Manufacturing,136.7841998
29061,Natural_gas,Construction,2825.932845
29061,Natural_gas,Manufacturing,21232.03522
29061,Natural_gas,Mining,10931.95571
29061,Net_electricity,Agriculture,47916.83531
29061,Net_electricity,Construction,5627.919132
29061,Net_electricity,Manufacturing,11553.62769
29061,Net_electricity,Mining,5499.118027
29061,Other,Agriculture,38852.32321
29061,Other,Manufacturing,1297.444242
29061,Other,Mining,2498.043581
29061,Residual_fuel_oil,Agriculture,16760.67342
29061,Residual_fuel_oil,Manufacturing,7.22230247
29061,Residual_fuel_oil,Mining,3194.097201
29063,Coal,Manufacturing,441.3938777
29063,Coke_and_breeze,Manufacturing,0
29063,Diesel,Agriculture,95327.89119
29063,Diesel,Construction,20599.01739
29063,Diesel,Manufacturing,494.8058636
29063,LPG_NGL,Agriculture,54600.40955
29063,LPG_NGL,Construction,1290.603077
29063,LPG_NGL,Manufacturing,141.6063476
29063,Natural_gas,Construction,2310.663538
29063,Natural_gas,Manufacturing,14257.22436
29063,Net_electricity,Agriculture,27973.64072
29063,Net_electricity,Construction,4336.841935
29063,Net_electricity,Manufacturing,5130.036638
29063,Other,Agriculture,22164.69228
29063,Other,Manufacturing,178.3839752
29063,Residual_fuel_oil,Agriculture,9561.723423
29063,Residual_fuel_oil,Manufacturing,7.22230247
29065,Coal,Manufacturing,7.826628987
29065,Coal,Mining,12102.0117
29065,Coke_and_breeze,Manufacturing,4.28263232
29065,Diesel,Agriculture,62732.49013
29065,Diesel,Construction,16961.07234
29065,Diesel,Manufacturing,7178.04675
29065,Diesel,Mining,69245.65652
29065,LPG_NGL,Agriculture,35930.92862
29065,LPG_NGL,Construction,544.276469
29065,LPG_NGL,Manufacturing,3131.62151
29065,Natural_gas,Construction,2186.325954
29065,Natural_gas,Manufacturing,214276.8297
29065,Natural_gas,Mining,377155.9422
29065,Net_electricity,Agriculture,27298.06344
29065,Net_electricity,Construction,4580.313233
29065,Net_electricity,Manufacturing,68999.64073
29065,Net_electricity,Mining,297875.7733
29065,Other,Agriculture,14585.93411
29065,Other,Manufacturing,8419.045907
29065,Other,Mining,221074.0456
29065,Residual_fuel_oil,Agriculture,6292.28983
29065,Residual_fuel_oil,Manufacturing,89.42544154
29065,Residual_fuel_oil,Mining,3623.056618
29067,Coal,Manufacturing,1220.840996
29067,Coke_and_breeze,Manufacturing,1.07065808
29067,Diesel,Agriculture,83177.97665
29067,Diesel,Construction,12928.66247
29067,Diesel,Manufacturing,6094.354405
29067,LPG_NGL,Agriculture,47641.37268
29067,LPG_NGL,Construction,726.940983
29067,LPG_NGL,Manufacturing,2313.144852
29067,Natural_gas,Construction,1479.530191
29067,Natural_gas,Manufacturing,84205.97542
29067,Net_electricity,Agriculture,36085.01187
29067,Net_electricity,Construction,2737.816589
29067,Net_electricity,Manufacturing,100600.3821
29067,Other,Agriculture,19339.7151
29067,Other,Manufacturing,5777.039342
29067,Residual_fuel_oil,Agriculture,8343.044177
29067,Residual_fuel_oil,Manufacturing,22.35636038
29069,Coal,Manufacturing,0
29069,Coke_and_breeze,Manufacturing,0
29069,Diesel,Agriculture,167639.8727
29069,Diesel,Construction,31214.04857
29069,Diesel,Manufacturing,67.94129287
29069,LPG_NGL,Agriculture,96018.12849
29069,LPG_NGL,Construction,2268.252698
29069,LPG_NGL,Manufacturing,28.52649451
29069,Natural_gas,Construction,3374.39927
29069,Natural_gas,Manufacturing,3087.928082
29069,Net_electricity,Agriculture,33101.49745
29069,Net_electricity,Construction,6360.276916
29069,Net_electricity,Manufacturing,1721.540647
29069,Other,Agriculture,38977.95436
29069,Other,Manufacturing,245.8283641
29069,Residual_fuel_oil,Agriculture,16814.86999
29069,Residual_fuel_oil,Manufacturing,0
29071,Coal,Manufacturing,82390.90287
29071,Coal,Mining,50085.67669
29071,Coke_and_breeze,Manufacturing,86.91796958
29071,Diesel,Agriculture,222157.0586
29071,Diesel,Construction,331836.78
29071,Diesel,Manufacturing,26952.0412
29071,Diesel,Mining,46240.18839
29071,LPG_NGL,Agriculture,127243.6244
29071,LPG_NGL,Construction,18039.67161
29071,LPG_NGL,Manufacturing,16015.5195
29071,Natural_gas,Construction,39624.6134
29071,Natural_gas,Manufacturing,1148405.399
29071,Natural_gas,Mining,17516.69613
29071,Net_electricity,Agriculture,84959.18837
29071,Net_electricity,Construction,83286.5284
29071,Net_electricity,Manufacturing,956338.357
29071,Net_electricity,Mining,45068.10188
29071,Other,Agriculture,51653.74771
29071,Other,Manufacturing,38854.40314
29071,Other,Mining,27313.13949
29071,Residual_fuel_oil,Agriculture,22283.13586
29071,Residual_fuel_oil,Manufacturing,212.5157612
29071,Residual_fuel_oil,Mining,18844.08084
29073,Coal,Manufacturing,6195.5953
29073,Coal,Mining,80273.05254
29073,Coke_and_breeze,Manufacturing,0.53532904
29073,Diesel,Agriculture,90578.88928
29073,Diesel,Construction,36300.20143
29073,Diesel,Manufacturing,3750.752932
29073,Diesel,Mining,29213.19881
29073,LPG_NGL,Agriculture,51880.35096
29073,LPG_NGL,Construction,1502.55397
29073,LPG_NGL,Manufacturing,4639.191068
29073,Natural_gas,Construction,4630.257436
29073,Natural_gas,Manufacturing,233400.9893
29073,Natural_gas,Mining,92000.40072
29073,Net_electricity,Agriculture,30621.628
29073,Net_electricity,Construction,10369.37852
29073,Net_electricity,Manufacturing,106853.3595
29073,Net_electricity,Mining,46301.52013
29073,Other,Agriculture,21060.50163
29073,Other,Manufacturing,2991.620715
29073,Other,Mining,14731.99502
29073,Residual_fuel_oil,Agriculture,9085.381795
29073,Residual_fuel_oil,Manufacturing,32.8450876
29073,Residual_fuel_oil,Mining,20258.8515
29075,Coal,Manufacturing,594.7749845
29075,Coke_and_breeze,Manufacturing,0
29075,Diesel,Agriculture,105177.9983
29075,Diesel,Construction,12922.90509
29075,Diesel,Manufacturing,1038.002265
29075,LPG_NGL,Agriculture,60242.1989
29075,LPG_NGL,Construction,421.8195527
29075,LPG_NGL,Manufacturing,187.5174879
29075,Natural_gas,Construction,1704.195512
29075,Natural_gas,Manufacturing,18834.95121
29075,Net_electricity,Agriculture,31788.05582
29075,Net_electricity,Construction,3856.943537
29075,Net_electricity,Manufacturing,14444.54249
29075,Other,Agriculture,24454.94112
29075,Other,Manufacturing,175.4621446
29075,Residual_fuel_oil,Agriculture,10549.72387
29075,Residual_fuel_oil,Manufacturing,0
29077,Coal,Manufacturing,29033.25771
29077,Coal,Mining,52963.90353
29077,Coke_and_breeze,Manufacturing,848.9718205
29077,Diesel,Agriculture,155076.4203
29077,Diesel,Construction,501614.4544
29077,Diesel,Manufacturing,47764.62962
29077,Diesel,Mining,45218.27649
29077,LPG_NGL,Agriculture,88822.23191
29077,LPG_NGL,Construction,25950.6389
29077,LPG_NGL,Manufacturing,33546.37988
29077,Natural_gas,Construction,59831.95404
29077,Natural_gas,Manufacturing,2995004.176
29077,Natural_gas,Mining,436443.9667
29077,Net_electricity,Agriculture,66756.51716
29077,Net_electricity,Construction,121372.2336
29077,Net_electricity,Manufacturing,1837976.872
29077,Net_electricity,Mining,89198.7564
29077,Other,Agriculture,36056.82548
29077,Other,Manufacturing,264380.6735
29077,Other,Mining,42159.83438
29077,Residual_fuel_oil,Agriculture,15554.71144
29077,Residual_fuel_oil,Manufacturing,1563.851124
29077,Residual_fuel_oil,Mining,13996.18561
29079,Coal,Manufacturing,23071.35413
29079,Coal,Mining,11813.88038
29079,Coke_and_breeze,Manufacturing,0
29079,Diesel,Agriculture,101553.5064
29079,Diesel,Construction,17087.72165
29079,Diesel,Manufacturing,2006.536331
29079,Diesel,Mining,5849.187815
29079,LPG_NGL,Agriculture,58166.21949
29079,LPG_NGL,Construction,876.6290535
29079,LPG_NGL,Manufacturing,1323.411039
29079,Natural_gas,Construction,2103.064298
29079,Natural_gas,Manufacturing,160028.3966
29079,Natural_gas,Mining,10931.95571
29079,Net_electricity,Agriculture,32885.32807
29079,Net_electricity,Construction,4696.77472
29079,Net_electricity,Manufacturing,133382.5302
29079,Net_electricity,Mining,5499.118027
29079,Other,Agriculture,23612.21036
29079,Other,Manufacturing,4817.0228
29079,Other,Mining,2498.043581
29079,Residual_fuel_oil,Agriculture,10186.17457
29079,Residual_fuel_oil,Manufacturing,91.57509158
29079,Residual_fuel_oil,Mining,3194.097201
29081,Coal,Manufacturing,365.6030621
29081,Coal,Mining,13375.46925
29081,Coke_and_breeze,Manufacturing,0
29081,Diesel,Agriculture,128425.0166
29081,Diesel,Construction,5602.063262
29081,Diesel,Manufacturing,630.1378144
29081,Diesel,Mining,10585.56006
29081,LPG_NGL,Agriculture,73557.26026
29081,LPG_NGL,Construction,176.8877142
29081,LPG_NGL,Manufacturing,115.8620587
29081,Natural_gas,Construction,706.5971042
29081,Natural_gas,Manufacturing,15681.93557
29081,Natural_gas,Mining,12170.96718
29081,Net_electricity,Agriculture,35923.308
29081,Net_electricity,Construction,1364.414251
29081,Net_electricity,Manufacturing,7745.503654
29081,Net_electricity,Mining,8739.104004
29081,Other,Agriculture,29860.1064
29081,Other,Manufacturing,186.5211382
29081,Other,Mining,5150.35608
29081,Residual_fuel_oil,Agriculture,12881.48173
29081,Residual_fuel_oil,Manufacturing,7.22230247
29081,Residual_fuel_oil,Mining,4248.225721
29083,Coal,Manufacturing,66524.65693
29083,Coal,Mining,60221.92716
29083,Coke_and_breeze,Manufacturing,86.38264054
29083,Diesel,Agriculture,135186.6634
29083,Diesel,Construction,49212.14542
29083,Diesel,Manufacturing,8938.299222
29083,Diesel,Mining,43542.47514
29083,LPG_NGL,Agriculture,77430.08992
29083,LPG_NGL,Construction,3158.477072
29083,LPG_NGL,Manufacturing,901.1360302
29083,Natural_gas,Construction,5510.660685
29083,Natural_gas,Manufacturing,155006.4232
29083,Natural_gas,Mining,24331.44764
29083,Net_electricity,Agriculture,39497.8513
29083,Net_electricity,Construction,10498.33222
29083,Net_electricity,Manufacturing,140587.7786
29083,Net_electricity,Mining,46620.08825
29083,Other,Agriculture,31432.2572
29083,Other,Manufacturing,36476.92277
29083,Other,Mining,23615.57425
29083,Residual_fuel_oil,Agriculture,13559.69874
29083,Residual_fuel_oil,Manufacturing,165.9524612
29083,Residual_fuel_oil,Mining,17686.32367
29085,Coal,Manufacturing,290.6556371
29085,Coal,Mining,36306.03509
29085,Coke_and_breeze,Manufacturing,0
29085,Diesel,Agriculture,44360.85517
29085,Diesel,Construction,20415.90161
29085,Diesel,Manufacturing,84.92254887
29085,Diesel,Mining,28269.9655
29085,LPG_NGL,Agriculture,25408.31261
29085,LPG_NGL,Construction,1595.729008
29085,LPG_NGL,Manufacturing,19.75954381
29085,Natural_gas,Construction,2094.332598
29085,Natural_gas,Manufacturing,4554.775022
29085,Natural_gas,Mining,10049.61895
29085,Net_electricity,Agriculture,16588.72744
29085,Net_electricity,Construction,3479.162461
29085,Net_electricity,Manufacturing,1533.20208
29085,Net_electricity,Mining,30840.72767
29085,Other,Agriculture,10314.34444
29085,Other,Manufacturing,40.38552057
29085,Other,Mining,15838.148
29085,Residual_fuel_oil,Agriculture,4449.550101
29085,Residual_fuel_oil,Manufacturing,0
29085,Residual_fuel_oil,Mining,10869.16986
29087,Coal,Manufacturing,90.02650959
29087,Coal,Mining,11813.88038
29087,Coke_and_breeze,Manufacturing,0
29087,Diesel,Agriculture,117593.5482
29087,Diesel,Construction,15873.33872
29087,Diesel,Manufacturing,29.95342739
29087,Diesel,Mining,5849.187815
29087,LPG_NGL,Agriculture,67353.38224
29087,LPG_NGL,Construction,1140.928511
29087,LPG_NGL,Manufacturing,94.84808003
29087,Natural_gas,Construction,1712.132575
29087,Natural_gas,Manufacturing,1047364.248
29087,Natural_gas,Mining,10931.95571
29087,Net_electricity,Agriculture,27448.27592
29087,Net_electricity,Construction,3162.226225
29087,Net_electricity,Manufacturing,1112.054442
29087,Net_electricity,Mining,5499.118027
29087,Other,Agriculture,27341.6812
29087,Other,Manufacturing,9.257769148
29087,Other,Mining,2498.043581
29087,Residual_fuel_oil,Agriculture,11795.04729
29087,Residual_fuel_oil,Manufacturing,0
29087,Residual_fuel_oil,Mining,3194.097201
29089,Coal,Manufacturing,297.0647021
29089,Coke_and_breeze,Manufacturing,1.07065808
29089,Diesel,Agriculture,132021.5034
29089,Diesel,Construction,14492.55849
29089,Diesel,Manufacturing,1080.591056
29089,LPG_NGL,Agriculture,75617.1994
29089,LPG_NGL,Construction,781.3717809
29089,LPG_NGL,Manufacturing,615.3827491
29089,Natural_gas,Construction,1703.996853
29089,Natural_gas,Manufacturing,29677.44017
29089,Net_electricity,Agriculture,37900.61704
29089,Net_electricity,Construction,3378.861144
29089,Net_electricity,Manufacturing,11876.21864
29089,Other,Agriculture,30696.32571
29089,Other,Manufacturing,1364.696288
29089,Residual_fuel_oil,Agriculture,13242.22204
29089,Residual_fuel_oil,Manufacturing,22.35636038
29091,Coal,Manufacturing,30494.26594
29091,Coal,Mining,36017.90377
29091,Coke_and_breeze,Manufacturing,5.3532904
29091,Diesel,Agriculture,125937.2653
29091,Diesel,Construction,73694.44751
29091,Diesel,Manufacturing,15604.6773
29091,Diesel,Mining,24695.83148
29091,LPG_NGL,Agriculture,72132.3652
29091,LPG_NGL,Construction,4557.923738
29091,LPG_NGL,Manufacturing,6947.30404
29091,Natural_gas,Construction,8236.920024
29091,Natural_gas,Manufacturing,581563.1004
29091,Natural_gas,Mining,17631.70167
29091,Net_electricity,Agriculture,57201.16605
29091,Net_electricity,Construction,15071.47337
29091,Net_electricity,Manufacturing,369239.503
29091,Net_electricity,Mining,26059.60314
29091,Other,Agriculture,29281.67923
29091,Other,Manufacturing,28285.32013
29091,Other,Mining,13056.80891
29091,Residual_fuel_oil,Agriculture,12631.95151
29091,Residual_fuel_oil,Manufacturing,119.0041044
29091,Residual_fuel_oil,Mining,10440.21044
29093,Coal,Manufacturing,299.6735785
29093,Coal,Mining,46910.29612
29093,Coke_and_breeze,Manufacturing,2.14131616
29093,Diesel,Agriculture,25102.59312
29093,Diesel,Construction,13244.18495
29093,Diesel,Manufacturing,2046.709944
29093,Diesel,Mining,83850.60736
29093,LPG_NGL,Agriculture,14377.8683
29093,LPG_NGL,Construction,1059.289066
29093,LPG_NGL,Manufacturing,430098.6033
29093,Natural_gas,Construction,1387.934153
29093,Natural_gas,Manufacturing,19728.566
29093,Natural_gas,Mining,392688.4939
29093,Net_electricity,Agriculture,11361.05965
29093,Net_electricity,Construction,2592.830603
29093,Net_electricity,Manufacturing,8594.806584
29093,Net_electricity,Mining,316236.4668
29093,Other,Agriculture,5836.605058
29093,Other,Manufacturing,3163.745777
29093,Other,Mining,228544.8742
29093,Residual_fuel_oil,Agriculture,2517.878551
29093,Residual_fuel_oil,Manufacturing,44.71272077
29093,Residual_fuel_oil,Mining,8009.531748
29095,Coal,Manufacturing,664443.1795
29095,Coal,Mining,70600.12782
29095,Coke_and_breeze,Manufacturing,68260.97457
29095,Diesel,Agriculture,99940.77938
29095,Diesel,Construction,1190987.961
29095,Diesel,Manufacturing,166564.5572
29095,Diesel,Mining,60347.71046
29095,LPG_NGL,Agriculture,57242.50707
29095,LPG_NGL,Construction,61631.45157
29095,LPG_NGL,Manufacturing,205712.7808
29095,Natural_gas,Construction,141408.3832
29095,Natural_gas,Manufacturing,9274026.196
29095,Natural_gas,Mining,560436.2779
29095,Net_electricity,Agriculture,40073.77983
29095,Net_electricity,Construction,282359.3648
29095,Net_electricity,Manufacturing,3448148.078
29095,Net_electricity,Mining,146934.2624
29095,Other,Agriculture,23237.23512
29095,Other,Manufacturing,766718.4264
29095,Other,Mining,55801.93829
29095,Residual_fuel_oil,Agriculture,10024.41236
29095,Residual_fuel_oil,Manufacturing,4839.039505
29095,Residual_fuel_oil,Mining,22508.0513
29097,Coal,Manufacturing,16985.32725
29097,Coal,Mining,39300.30297
29097,Coke_and_breeze,Manufacturing,6.334726973
29097,Diesel,Agriculture,175684.169
29097,Diesel,Construction,197042.6586
29097,Diesel,Manufacturing,31840.82866
29097,Diesel,Mining,31058.58241
29097,LPG_NGL,Agriculture,100625.614
29097,LPG_NGL,Construction,11094.67881
29097,LPG_NGL,Manufacturing,29033.23786
29097,Natural_gas,Construction,23082.76594
29097,Natural_gas,Manufacturing,1772055.759
29097,Natural_gas,Mining,431855.0823
29097,Net_electricity,Agriculture,64186.73694
29097,Net_electricity,Construction,46578.9982
29097,Net_electricity,Manufacturing,1868439.954
29097,Net_electricity,Mining,75678.52787
29097,Other,Agriculture,40848.33407
29097,Other,Manufacturing,137756.4464
29097,Other,Mining,34228.13922
29097,Residual_fuel_oil,Agriculture,17621.74127
29097,Residual_fuel_oil,Manufacturing,2600.53832
29097,Residual_fuel_oil,Mining,9319.00047
29099,Coal,Manufacturing,498455.8558
29099,Coal,Mining,96347.1258
29099,Coke_and_breeze,Manufacturing,66586.24515
29099,Diesel,Agriculture,67351.86906
29099,Diesel,Construction,603166.5372
29099,Diesel,Manufacturing,25851.39061
29099,Diesel,Mining,85727.90754
29099,LPG_NGL,Agriculture,38576.7438
29099,LPG_NGL,Construction,32376.45464
29099,LPG_NGL,Manufacturing,8890.262521
29099,Natural_gas,Construction,71302.20873
29099,Natural_gas,Manufacturing,2735312.86
29099,Natural_gas,Mining,273360.0585
29099,Net_electricity,Agriculture,29186.21256
29099,Net_electricity,Construction,143650.9871
29099,Net_electricity,Manufacturing,929852.7156
29099,Net_electricity,Mining,131331.8486
